Label;Y;X
1756;594;112
1757;595;102
1758;595;113
1758;596;113
1759;596;103
1760;597;104
1761;597;114
1761;598;114
1762;598;105
1763;599;106
1764;599;115
1764;600;115
1765;600;107
1766;601;108
1766;601;109
1767;601;116
1768;602;110
1769;602;117
1769;603;117
1770;603;111
1771;604;112
1772;604;118
1772;605;118
1773;605;113
1774;606;114
1775;606;119
1776;607;115
1777;607;120
1777;608;120
1778;608;116
1779;608;835
1779;608;836
1779;609;836
1779;610;836
1779;610;835
1779;611;835
1779;609;835
1780;609;117
1781;609;121
1781;610;121
1782;610;118
1782;610;119
1783;611;120
1784;611;122
1784;612;122
1784;612;121
1785;611;837
1785;612;837
1785;613;837
1785;614;837
1786;612;834
1786;613;834
1786;614;834
1786;615;834
1786;616;834
1786;617;834
1786;618;834
1786;619;834
1786;620;834
1787;615;838
1787;616;838
1787;617;838
1787;618;838
1787;619;838
1788;620;839
1788;621;839
1788;622;839
1788;623;839
1788;624;839
1789;621;833
1789;622;833
1789;623;833
1789;624;833
1789;625;833
1789;626;833
1789;627;833
1789;628;833
1790;625;840
1790;626;840
1790;627;840
1790;628;840
1790;629;840
1791;629;832
1791;630;832
1791;631;832
1791;632;832
1791;633;832
1791;634;832
1792;630;841
1792;631;841
1792;632;841
1792;633;841
1792;634;841
1793;635;831
1794;635;842
1795;636;830
1796;636;843
1796;636;844
1797;637;829
1798;637;845
1799;638;828
1800;638;846
1801;639;827
1802;639;847
1802;639;848
1803;640;826
1804;640;849
1805;641;825
1806;641;850
1806;641;851
1807;642;823
1807;642;824
1808;642;852
1809;643;822
1810;643;837
1811;643;853
1812;644;821
1813;644;835
1813;644;836
1814;644;838
1814;644;839
1814;644;840
1815;644;854
1815;644;855
1816;645;820
1817;645;833
1817;645;834
1818;645;841
1818;645;842
1818;645;843
1819;645;856
1820;646;819
1821;646;830
1821;646;831
1821;646;832
1822;646;844
1822;646;845
1822;646;846
1823;646;857
1824;647;818
1825;647;828
1825;647;829
1826;647;847
1826;647;848
1826;647;849
1827;647;858
1827;647;859
1828;648;817
1829;648;826
1829;648;827
1830;648;850
1830;648;851
1830;648;852
1831;648;860
1832;649;816
1833;649;823
1833;649;824
1833;649;825
1834;649;853
1834;649;854
1834;649;855
1835;649;861
1836;650;814
1836;650;815
1837;650;821
1837;650;822
1838;650;856
1838;650;857
1838;650;858
1839;650;862
1839;650;863
1840;651;813
1841;651;819
1841;651;820
1842;651;859
1842;651;860
1842;651;861
1843;651;864
1844;652;812
1845;652;816
1845;652;817
1845;652;818
1846;652;862
1846;652;863
1847;653;811
1847;654;811
1847;654;812
1847;654;813
1848;653;814
1848;653;815
1849;660;174
1849;660;175
1849;660;176
1849;660;177
1849;660;178
1849;660;179
1849;660;180
1849;660;181
1849;660;182
1849;660;183
1849;660;184
1849;660;185
1849;660;186
1850;661;171
1850;661;172
1850;661;173
1851;661;187
1851;661;188
1851;661;189
1852;662;170
1853;662;190
1853;662;191
1854;663;168
1854;663;169
1855;663;192
1856;664;167
1857;664;193
1858;665;166
1859;665;194
1859;665;195
1860;666;165
1861;666;196
1861;667;196
1862;667;164
1863;668;163
1863;669;163
1864;668;197
1865;668;803
1865;668;804
1865;669;803
1866;669;198
1866;670;198
1867;669;805
1868;670;162
1868;671;162
1869;670;804
1869;671;804
1869;672;804
1870;670;806
1871;671;199
1871;672;199
1872;671;807
1873;672;161
1873;673;161
1873;674;161
1874;672;808
1874;673;808
1875;673;200
1875;674;200
1875;675;200
1875;676;200
1875;677;200
1876;673;805
1876;674;805
1876;675;805
1877;674;809
1878;675;160
1878;676;160
1878;677;160
1878;678;160
1878;679;160
1878;680;160
1878;681;160
1878;682;160
1878;683;160
1878;684;160
1878;685;160
1879;675;810
1880;676;806
1880;677;806
1881;676;811
1882;677;812
1883;678;201
1883;679;201
1883;680;201
1883;681;201
1883;682;201
1884;678;807
1884;679;807
1884;680;807
1885;678;813
1885;679;813
1886;680;814
1887;681;808
1887;682;808
1888;681;815
1889;682;816
1890;683;200
1890;684;200
1890;685;200
1890;686;200
1890;687;200
1891;683;809
1891;684;809
1891;685;809
1892;683;817
1893;684;818
1893;685;818
1894;686;161
1894;687;161
1894;688;161
1895;686;810
1895;687;810
1896;686;819
1897;687;820
1898;688;199
1898;689;199
1899;688;811
1899;689;811
1899;690;811
1900;688;821
1901;689;162
1901;690;162
1902;689;822
1902;689;823
1903;690;198
1903;691;198
1904;690;824
1904;690;825
1904;690;826
1904;690;827
1904;690;828
1904;690;829
1904;690;830
1905;691;163
1905;692;163
1906;691;812
1906;692;812
1907;691;831
1907;691;832
1907;691;833
1907;691;834
1907;691;835
1907;691;836
1907;691;837
1908;692;197
1909;692;838
1909;692;839
1909;692;840
1909;692;841
1909;692;842
1909;692;843
1909;692;844
1910;693;164
1911;693;196
1911;694;196
1911;694;195
1912;693;813
1912;694;813
1912;695;813
1913;693;845
1913;693;846
1913;693;847
1913;693;848
1913;693;849
1913;694;849
1913;694;848
1914;694;165
1915;695;166
1916;695;194
1916;696;194
1916;696;193
1917;695;841
1917;695;842
1917;695;843
1917;695;844
1917;695;845
1917;695;846
1917;695;847
1918;696;167
1919;696;812
1919;697;812
1919;698;812
1920;696;836
1920;696;837
1920;696;838
1920;696;839
1920;696;840
1921;697;168
1921;697;169
1922;697;192
1923;697;830
1923;697;831
1923;697;832
1923;697;833
1923;697;834
1923;697;835
1924;698;170
1924;698;171
1925;698;190
1925;698;191
1926;698;824
1926;698;825
1926;698;826
1926;698;827
1926;698;828
1926;698;829
1927;699;172
1927;699;173
1928;699;187
1928;699;188
1928;699;189
1929;699;811
1929;700;811
1929;701;811
1930;699;822
1930;699;823
1931;700;174
1931;700;175
1931;700;176
1931;700;177
1931;700;178
1931;700;179
1931;700;180
1931;700;181
1931;700;182
1931;700;183
1931;700;184
1931;700;185
1931;700;186
1932;700;821
1933;701;820
1934;702;810
1934;703;810
1935;702;819
1935;703;819
1936;704;809
1936;705;809
1936;706;809
1937;704;818
1938;705;817
1939;706;816
1940;707;808
1940;708;808
1941;707;815
1941;708;815
1942;709;807
1942;710;807
1942;711;807
1943;709;814
1944;710;813
1945;711;812
1946;712;806
1946;713;806
1946;714;806
1947;712;811
1947;713;811
1948;714;810
1949;715;805
1949;716;805
1950;715;809
1951;716;808
1952;717;804
1952;718;804
1952;719;804
1952;720;804
1952;720;805
1953;717;807
1953;718;807
1954;719;806
1955;734;547
1955;734;548
1955;735;547
1956;735;549
1956;736;549
1956;736;548
1956;737;548
1956;738;548
1956;739;548
1957;735;578
1957;735;579
1957;736;579
1958;736;577
1959;737;550
1960;737;576
1960;738;576
1961;737;578
1961;738;578
1961;739;578
1962;738;551
1962;739;551
1963;739;246
1963;740;246
1963;740;247
1963;741;247
1963;742;247
1963;743;247
1963;744;247
1964;739;575
1964;740;575
1965;740;549
1965;741;549
1965;742;549
1965;743;549
1966;740;552
1966;741;552
1967;740;577
1967;741;577
1967;742;577
1967;743;577
1968;741;245
1968;742;245
1968;743;245
1969;741;574
1970;742;553
1970;743;553
1971;742;573
1971;743;573
1972;744;244
1972;745;244
1972;746;244
1973;744;550
1973;745;550
1973;746;550
1973;747;550
1973;748;550
1974;744;554
1974;745;554
1975;744;572
1976;744;576
1976;745;576
1976;746;576
1977;745;216
1977;745;217
1977;746;216
1977;747;216
1978;745;246
1978;746;246
1978;747;246
1978;748;246
1978;749;246
1978;750;246
1978;751;246
1978;752;246
1978;753;246
1978;754;246
1978;755;246
1978;756;246
1979;745;571
1979;746;571
1980;746;218
1981;746;555
1981;747;555
1982;747;219
1983;747;243
1983;748;243
1983;749;243
1984;747;570
1984;748;570
1985;747;575
1985;748;575
1985;749;575
1986;748;217
1986;749;217
1987;748;220
1988;748;556
1988;749;556
1989;749;221
1989;750;221
1990;749;551
1990;750;551
1990;751;551
1990;752;551
1991;749;569
1991;750;569
1992;750;218
1992;751;218
1993;750;242
1993;751;242
1993;752;242
1994;750;557
1994;751;557
1995;750;574
1995;751;574
1995;752;574
1996;751;222
1997;751;568
1998;752;219
1998;753;219
1999;752;223
2000;752;558
2000;753;558
2001;752;567
2001;753;567
2002;753;224
2003;753;241
2003;754;241
2004;753;552
2004;754;552
2004;755;552
2004;756;552
2005;753;573
2005;754;573
2005;755;573
2005;756;573
2006;754;220
2006;755;220
2007;754;225
2008;754;338
2008;754;339
2008;755;338
2008;756;338
2008;757;338
2009;754;559
2010;754;566
2011;755;226
2011;756;226
2012;755;240
2012;756;240
2012;757;240
2012;758;240
2013;755;340
2013;756;340
2014;755;525
2014;755;526
2014;755;527
2014;755;528
2014;756;526
2014;756;525
2015;755;560
2015;756;560
2016;755;565
2016;756;565
2017;756;221
2017;757;221
2018;756;271
2018;756;272
2018;757;272
2019;756;529
2019;756;530
2019;756;531
2020;757;227
2021;757;245
2021;758;245
2021;759;245
2021;760;245
2021;761;245
2021;762;245
2021;763;245
2021;764;245
2021;765;245
2021;766;245
2021;767;245
2021;768;245
2022;757;269
2022;757;270
2023;757;341
2024;757;527
2025;757;532
2025;757;533
2025;757;534
2026;757;553
2026;758;553
2026;759;553
2026;760;553
2027;757;561
2027;758;561
2028;757;564
2028;758;564
2029;757;572
2029;758;572
2029;759;572
2030;757;597
2030;757;598
2030;757;599
2030;758;599
2031;758;222
2031;759;222
2032;758;228
2033;758;267
2033;758;268
2034;758;271
2035;758;339
2035;759;339
2035;760;339
2035;761;339
2036;758;342
2036;759;342
2037;758;528
2037;758;529
2038;758;535
2038;758;536
2038;758;537
2038;758;538
2039;758;593
2039;758;594
2039;758;595
2039;758;596
2040;759;229
2041;759;239
2041;760;239
2042;759;265
2042;759;266
2043;759;270
2044;759;530
2044;759;531
2045;759;539
2045;759;540
2045;759;541
2046;759;562
2046;759;563
2047;759;589
2047;759;590
2047;759;591
2047;759;592
2048;759;597
2048;759;598
2049;760;223
2049;761;223
2050;760;230
2051;760;263
2051;760;264
2052;760;269
2053;760;343
2053;761;343
2054;760;532
2055;760;542
2055;760;543
2055;760;544
2056;760;571
2056;761;571
2056;762;571
2057;760;585
2057;760;586
2057;760;587
2057;760;588
2058;760;595
2058;760;596
2059;761;231
2060;761;238
2060;762;238
2060;763;238
2061;761;261
2061;761;262
2062;761;268
2063;761;533
2063;761;534
2064;761;545
2064;761;546
2064;761;547
2065;761;554
2065;762;554
2066;761;581
2066;761;582
2066;761;583
2066;761;584
2067;761;594
2068;762;224
2068;763;224
2069;762;232
2069;763;232
2070;762;259
2070;762;260
2071;762;267
2072;762;340
2072;763;340
2072;764;340
2072;765;340
2072;766;340
2073;762;344
2073;763;344
2074;762;535
2074;762;536
2075;762;548
2075;762;549
2075;762;550
2075;762;551
2076;762;577
2076;762;578
2076;762;579
2076;762;580
2077;762;592
2077;762;593
2078;763;257
2078;763;258
2079;763;265
2079;763;266
2080;763;537
2081;763;552
2081;763;553
2082;763;570
2083;763;572
2083;763;573
2083;763;574
2083;763;575
2083;763;576
2084;763;590
2084;763;591
2085;764;225
2085;765;225
2086;764;233
2087;764;237
2087;765;237
2087;766;237
2088;764;255
2088;764;256
2089;764;264
2090;764;345
2091;764;538
2091;764;539
2092;764;571
2093;764;588
2093;764;589
2094;765;234
2095;765;253
2095;765;254
2096;765;263
2097;765;346
2097;766;346
2098;765;540
2098;765;541
2099;765;586
2099;765;587
2100;766;226
2100;767;226
2101;766;235
2102;766;251
2102;766;252
2103;766;262
2104;766;542
2105;766;584
2105;766;585
2106;767;236
2107;767;249
2107;767;250
2108;767;261
2109;767;341
2109;768;341
2109;769;341
2109;770;341
2110;767;347
2110;768;347
2111;767;543
2111;767;544
2112;767;582
2112;767;583
2113;768;227
2113;769;227
2114;768;247
2114;768;248
2115;768;260
2116;768;545
2117;768;580
2117;768;581
2118;769;246
2119;769;258
2119;769;259
2120;769;348
2121;769;546
2121;769;547
2122;769;578
2122;769;579
2123;770;199
2123;770;200
2123;770;201
2123;770;202
2123;770;203
2123;770;204
2123;771;199
2124;770;228
2124;771;228
2125;770;257
2126;770;349
2126;771;349
2127;770;548
2127;770;549
2128;770;577
2129;771;205
2129;771;206
2129;771;207
2129;771;208
2129;771;209
2129;771;210
2129;771;211
2129;771;212
2129;771;213
2129;771;214
2129;771;215
2129;771;216
2130;771;256
2131;771;342
2131;772;342
2131;773;342
2131;774;342
2131;775;342
2132;771;550
2133;771;575
2133;771;576
2134;772;200
2134;772;201
2134;772;202
2135;772;217
2135;772;218
2135;772;219
2135;772;220
2135;772;221
2135;772;222
2135;772;223
2135;772;224
2135;772;225
2135;772;226
2135;772;227
2136;772;255
2137;772;350
2137;773;350
2138;772;549
2139;772;574
2140;773;203
2140;773;204
2140;773;205
2141;773;254
2142;773;547
2142;773;548
2143;773;575
2144;774;206
2144;774;207
2144;774;208
2145;774;252
2145;774;253
2146;774;351
2147;774;545
2147;774;546
2148;774;576
2148;774;577
2149;775;209
2149;775;210
2149;775;211
2150;775;251
2151;775;352
2151;776;352
2152;775;543
2152;775;544
2153;775;578
2153;775;579
2154;776;212
2154;776;213
2154;776;214
2155;776;250
2156;776;343
2156;777;343
2156;778;343
2156;779;343
2157;776;541
2157;776;542
2158;776;580
2159;777;215
2159;777;216
2159;777;217
2160;777;251
2160;777;252
2161;777;353
2162;777;539
2162;777;540
2163;777;581
2163;777;582
2164;778;218
2164;778;219
2164;778;220
2165;778;253
2165;778;254
2165;778;255
2166;778;354
2166;778;355
2167;778;537
2167;778;538
2168;778;583
2168;778;584
2169;779;221
2169;779;222
2169;779;223
2170;779;256
2170;779;257
2171;779;356
2171;779;357
2171;779;358
2172;779;535
2172;779;536
2173;779;553
2174;779;585
2175;780;224
2175;780;225
2175;780;226
2176;780;258
2176;780;259
2176;780;260
2177;780;344
2177;781;344
2178;780;359
2178;780;360
2178;780;361
2179;780;534
2180;780;549
2180;780;550
2180;780;551
2180;780;552
2181;780;554
2182;780;571
2182;780;572
2183;780;586
2183;780;587
2184;781;227
2185;781;261
2185;781;262
2185;781;263
2186;781;362
2186;781;363
2186;781;364
2186;781;365
2187;781;532
2187;781;533
2188;781;545
2188;781;546
2188;781;547
2188;781;548
2189;781;553
2189;782;553
2189;783;553
2190;781;570
2190;782;570
2190;783;570
2191;781;573
2191;781;574
2191;781;575
2192;781;588
2192;781;589
2193;782;226
2194;782;264
2194;782;265
2194;782;266
2195;782;343
2195;783;343
2196;782;366
2196;782;367
2196;782;368
2197;782;530
2197;782;531
2198;782;541
2198;782;542
2198;782;543
2198;782;544
2199;782;576
2199;782;577
2199;782;578
2200;782;590
2201;783;224
2201;783;225
2202;783;267
2202;783;268
2202;783;269
2203;783;369
2203;783;370
2203;783;371
2204;783;528
2204;783;529
2205;783;537
2205;783;538
2205;783;539
2205;783;540
2206;783;579
2206;783;580
2206;783;581
2207;783;591
2207;783;592
2208;784;223
2209;784;270
2209;784;271
2209;784;272
2210;784;342
2210;785;342
2211;784;372
2211;784;373
2211;784;374
2212;784;526
2212;784;527
2213;784;533
2213;784;534
2213;784;535
2213;784;536
2214;784;552
2214;785;552
2214;786;552
2215;784;561
2215;784;562
2216;784;571
2216;785;571
2216;786;571
2216;787;571
2217;784;582
2217;784;583
2217;784;584
2217;784;585
2218;784;593
2219;785;222
2220;785;249
2220;785;250
2220;785;251
2220;785;252
2220;785;253
2220;785;254
2221;785;273
2221;785;274
2221;785;275
2222;785;375
2222;785;376
2222;785;377
2222;785;378
2223;785;524
2223;785;525
2223;786;525
2223;786;526
2223;786;527
2223;786;528
2223;786;524
2224;785;529
2224;785;530
2224;785;531
2224;785;532
2225;785;560
2225;786;560
2226;785;563
2226;786;563
2227;785;586
2227;785;587
2227;785;588
2228;785;594
2228;785;595
2229;786;221
2230;786;248
2231;786;255
2231;786;256
2231;786;257
2231;786;258
2231;786;259
2231;786;260
2231;786;261
2231;786;262
2231;786;263
2231;786;264
2231;786;265
2231;786;266
2231;786;267
2232;786;276
2232;786;277
2232;786;278
2232;787;278
2232;787;277
2232;787;276
2232;787;275
2232;787;274
2232;787;273
2232;787;272
2232;787;271
2232;787;270
2232;787;269
2232;787;268
2233;786;341
2234;786;379
2234;787;379
2234;787;378
2234;787;377
2234;787;376
2234;787;375
2234;787;374
2234;787;373
2234;787;372
2234;787;371
2234;787;370
2234;787;369
2234;787;368
2234;787;367
2234;787;366
2234;787;365
2234;787;364
2234;787;363
2234;787;362
2234;787;361
2234;787;360
2234;787;359
2234;787;358
2234;787;357
2234;787;356
2234;787;355
2234;787;354
2234;787;353
2234;787;352
2235;786;589
2235;786;590
2235;786;591
2236;786;596
2236;786;597
2237;787;220
2238;787;249
2238;788;249
2239;787;340
2239;788;340
2240;787;551
2240;788;551
2240;789;551
2241;787;559
2241;788;559
2242;787;564
2242;788;564
2243;787;592
2243;787;593
2243;787;594
2244;787;598
2244;787;599
2244;788;599
2244;788;598
2244;788;597
2244;788;596
2244;788;595
2245;788;218
2245;788;219
2246;788;351
2247;788;572
2247;789;572
2247;790;572
2247;791;572
2248;789;217
2249;789;230
2249;789;231
2250;789;250
2250;790;250
2251;789;339
2251;790;339
2252;789;350
2253;789;558
2254;789;565
2254;790;565
2255;790;216
2256;790;228
2256;790;229
2257;790;232
2257;791;232
2257;792;232
2257;793;232
2257;794;232
2257;795;232
2258;790;349
2259;790;550
2259;791;550
2259;792;550
2259;793;550
2260;790;557
2260;791;557
2261;791;215
2262;791;226
2262;791;227
2263;791;241
2264;791;251
2264;792;251
2265;791;338
2265;792;338
2266;791;348
2267;791;566
2267;792;566
2268;792;214
2269;792;224
2269;792;225
2270;792;240
2271;792;242
2272;792;347
2273;792;556
2273;793;556
2274;792;573
2274;793;573
2274;794;573
2274;795;573
2275;793;213
2276;793;222
2276;793;223
2277;793;239
2277;794;239
2277;795;239
2278;793;243
2279;793;252
2279;794;252
2280;793;337
2280;794;337
2281;793;346
2282;793;567
2283;794;211
2283;794;212
2284;794;219
2284;794;220
2284;794;221
2285;794;244
2286;794;345
2287;794;549
2287;795;549
2287;796;549
2288;794;555
2289;794;568
2289;795;568
2290;795;210
2291;795;217
2291;795;218
2292;795;245
2293;795;253
2293;796;253
2294;795;336
2295;795;343
2295;795;344
2296;795;554
2296;796;554
2297;796;209
2298;796;215
2298;796;216
2299;796;231
2299;797;231
2299;798;231
2299;799;231
2299;800;231
2299;801;231
2299;802;231
2299;803;231
2299;804;231
2299;805;231
2299;806;231
2299;807;231
2300;796;238
2300;797;238
2300;798;238
2301;796;246
2301;797;246
2302;796;335
2302;797;335
2303;796;342
2304;796;569
2304;797;569
2305;796;574
2305;797;574
2305;798;574
2305;799;574
2306;797;208
2307;797;213
2307;797;214
2308;797;254
2308;798;254
2309;797;341
2310;797;548
2310;798;548
2310;799;548
2311;797;553
2311;798;553
2312;798;207
2313;798;211
2313;798;212
2314;798;247
2315;798;334
2315;799;334
2316;798;340
2317;798;570
2317;799;570
2318;799;206
2319;799;209
2319;799;210
2320;799;237
2320;800;237
2320;801;237
2321;799;248
2322;799;255
2322;800;255
2322;801;255
2323;799;339
2324;799;552
2325;800;205
2325;801;205
2325;801;206
2326;800;207
2326;800;208
2327;800;249
2328;800;333
2328;801;333
2329;800;338
2330;800;547
2330;801;547
2330;802;547
2331;800;551
2331;801;551
2332;800;571
2332;801;571
2333;800;575
2333;801;575
2333;802;575
2333;803;575
2334;801;250
2335;801;337
2336;802;236
2336;803;236
2336;804;236
2337;802;251
2337;803;251
2338;802;256
2338;803;256
2339;802;332
2340;802;336
2341;802;550
2342;802;572
2342;803;572
2343;803;331
2343;804;331
2344;803;335
2345;803;546
2345;804;546
2345;805;546
2345;806;546
2346;803;549
2346;804;549
2347;804;252
2348;804;257
2349;804;334
2350;804;573
2350;805;573
2351;804;576
2351;805;576
2351;806;576
2351;807;576
2351;808;576
2351;808;575
2351;809;575
2351;809;576
2351;809;577
2352;805;235
2352;806;235
2352;807;235
2353;805;253
2354;805;258
2354;806;258
2355;805;330
2356;805;333
2357;805;548
2357;806;548
2358;806;254
2359;806;331
2359;806;332
2360;806;574
2360;807;574
2361;807;255
2362;807;259
2362;808;259
2362;809;259
2363;807;545
2363;808;545
2363;808;546
2364;807;547
2365;808;230
2365;809;230
2365;810;230
2365;811;230
2365;812;230
2365;813;230
2365;814;230
2365;815;230
2365;816;230
2365;816;231
2365;817;231
2365;818;231
2365;818;230
2365;817;230
2366;808;234
2366;809;234
2367;808;256
2368;809;257
2369;810;233
2369;811;233
2369;812;233
2369;813;233
2370;810;258
2370;811;258
2371;810;260
2371;811;260
2371;812;260
2371;812;261
2371;812;259
2372;814;232
2372;815;232
2373;863;613
2373;863;614
2373;864;613
2373;865;613
2374;864;615
2374;865;615
2375;866;614
2375;867;614
2375;868;614
2375;869;614
2376;866;616
2377;867;617
2377;868;617
2378;869;618
2378;870;618
2379;870;615
2379;871;615
2379;872;615
2379;873;615
2379;874;615
2380;871;619
2380;872;619
2381;873;620
2382;873;666
2382;873;667
2382;873;668
2382;874;666
2383;874;621
2383;875;621
2384;874;669
2385;875;386
2385;875;387
2386;875;616
2386;876;616
2386;877;616
2386;878;616
2386;879;616
2387;875;667
2387;876;667
2388;875;670
2388;875;671
2389;876;385
2390;876;388
2391;876;622
2391;877;622
2392;876;672
2392;876;673
2393;877;386
2393;878;386
2394;877;389
2395;877;668
2396;877;674
2397;878;390
2398;878;623
2398;879;623
2399;878;669
2400;878;675
2400;878;676
2401;879;387
2402;879;391
2403;879;670
2404;879;677
2404;879;678
2405;880;388
2405;881;388
2406;880;392
2407;880;617
2407;881;617
2407;882;617
2407;883;617
2407;884;617
2408;880;624
2409;880;671
2410;880;679
2410;880;680
2411;881;393
2412;881;625
2412;882;625
2413;881;672
2414;881;681
2415;881;715
2415;881;716
2415;881;717
2415;882;717
2416;882;389
2416;883;389
2417;882;394
2418;882;673
2419;882;682
2419;882;683
2420;882;710
2420;882;711
2420;882;712
2420;882;713
2420;882;714
2421;883;395
2422;883;626
2422;884;626
2423;883;674
2424;883;684
2424;883;685
2425;883;705
2425;883;706
2425;883;707
2425;883;708
2425;883;709
2426;883;715
2426;883;716
2427;884;390
2427;885;390
2428;884;396
2429;884;675
2429;885;675
2430;884;686
2431;884;700
2431;884;701
2431;884;702
2431;884;703
2431;884;704
2432;884;714
2433;885;397
2434;885;618
2434;886;618
2434;887;618
2434;888;618
2435;885;627
2436;885;687
2436;885;688
2437;885;695
2437;885;696
2437;885;697
2437;885;698
2437;885;699
2438;885;712
2438;885;713
2439;886;391
2439;887;391
2440;886;398
2441;886;628
2442;886;676
2443;886;689
2443;886;690
2443;886;691
2443;886;692
2443;886;693
2443;886;694
2444;886;710
2444;886;711
2445;887;399
2446;887;629
2447;887;677
2448;887;708
2448;887;709
2449;888;392
2449;889;392
2450;888;400
2451;888;630
2451;888;631
2451;888;632
2452;888;678
2453;888;707
2454;889;401
2455;889;619
2455;890;619
2456;889;633
2456;889;634
2456;889;635
2457;889;679
2458;889;705
2458;889;706
2459;890;393
2459;891;393
2460;890;402
2461;890;636
2461;890;637
2461;890;638
2462;890;680
2463;890;703
2463;890;704
2464;891;403
2465;891;618
2465;892;618
2466;891;639
2466;891;640
2466;891;641
2467;891;681
2468;891;701
2468;891;702
2469;892;394
2469;893;394
2470;892;404
2471;892;642
2471;892;643
2471;892;644
2472;892;682
2473;892;699
2473;892;700
2474;893;405
2475;893;617
2475;894;617
2476;893;645
2476;893;646
2476;893;647
2476;893;648
2477;893;683
2477;894;683
2478;893;698
2479;894;395
2479;895;395
2480;894;406
2480;894;407
2480;894;408
2480;894;409
2480;894;410
2480;894;411
2480;894;412
2481;894;649
2481;894;650
2482;894;696
2482;894;697
2483;895;413
2483;895;414
2483;895;415
2483;895;416
2483;895;417
2483;895;418
2483;895;419
2483;895;420
2483;895;421
2483;895;422
2483;895;423
2483;895;424
2483;895;425
2483;895;426
2483;895;427
2483;895;428
2483;895;429
2483;895;430
2483;895;431
2483;895;432
2483;895;433
2483;895;434
2483;896;434
2484;895;616
2484;896;616
2485;895;651
2485;895;652
2485;895;653
2485;895;654
2485;896;654
2485;897;654
2485;897;653
2485;897;652
2485;897;651
2485;897;650
2485;897;649
2485;897;648
2485;897;647
2485;897;646
2485;897;645
2485;897;644
2485;897;643
2485;897;642
2485;897;641
2485;897;640
2485;897;639
2485;897;638
2485;897;637
2485;897;636
2485;897;635
2485;897;634
2485;897;633
2485;897;632
2485;897;631
2485;897;630
2485;897;629
2485;897;628
2485;897;627
2485;897;626
2486;895;684
2486;896;684
2486;897;684
2486;898;684
2486;899;684
2486;900;684
2486;901;684
2486;902;684
2486;903;684
2486;904;684
2486;905;684
2486;906;684
2486;907;684
2486;908;684
2486;909;684
2486;910;684
2486;911;684
2486;912;684
2486;913;684
2486;914;684
2486;915;684
2486;916;684
2486;917;684
2486;918;684
2486;919;684
2486;920;684
2486;920;685
2486;921;685
2486;922;685
2486;922;684
2486;921;684
2487;895;694
2487;895;695
2488;896;396
2488;897;396
2489;896;693
2489;897;693
2489;898;693
2490;897;430
2490;897;431
2490;897;432
2490;897;433
2491;897;615
2492;898;397
2493;898;427
2493;898;428
2493;898;429
2494;898;614
2494;899;614
2495;898;625
2496;899;398
2496;900;398
2496;901;398
2496;902;398
2497;899;423
2497;899;424
2497;899;425
2497;899;426
2498;899;624
2499;899;692
2499;900;692
2499;901;692
2500;900;419
2500;900;420
2500;900;421
2500;900;422
2501;900;613
2501;901;613
2502;900;623
2503;901;416
2503;901;417
2503;901;418
2504;901;622
2505;902;412
2505;902;413
2505;902;414
2505;902;415
2506;902;612
2506;903;612
2507;902;621
2508;902;691
2508;903;691
2508;904;691
2509;903;397
2509;904;397
2509;905;397
2509;906;397
2510;903;409
2510;903;410
2510;903;411
2511;903;620
2512;904;408
2513;904;611
2514;904;619
2515;905;407
2516;905;610
2516;906;610
2517;905;617
2517;905;618
2518;905;690
2518;906;690
2518;907;690
2519;906;406
2520;906;616
2521;907;396
2521;908;396
2521;909;396
2521;910;396
2522;907;405
2522;908;405
2523;907;609
2523;908;609
2524;907;615
2525;908;614
2526;908;689
2526;909;689
2526;910;689
2527;909;404
2528;909;608
2529;909;613
2530;910;403
2530;911;403
2531;910;607
2531;911;607
2532;910;612
2533;911;395
2533;912;395
2533;913;395
2533;914;395
2534;911;611
2535;911;688
2535;912;688
2535;913;688
2536;912;402
2537;912;606
2537;913;606
2538;912;610
2539;913;401
2539;914;401
2540;913;609
2541;914;605
2541;915;605
2541;915;606
2541;915;607
2542;914;608
2543;914;687
2543;915;687
2543;916;687
2544;915;394
2544;916;394
2544;917;394
2544;918;394
2545;915;400
2545;916;400
2546;917;399
2547;917;686
2547;918;686
2547;919;686
2548;918;398
2548;919;398
2549;918;988
2549;918;989
2549;918;990
2549;919;989
2549;920;989
2549;921;989
2550;919;393
2550;920;393
2550;921;393
2550;922;393
2551;919;987
2552;920;397
2553;920;986
2554;921;396
2554;922;396
2555;921;985
2556;922;984
2556;923;984
2557;922;988
2557;923;988
2558;923;392
2558;924;392
2558;925;392
2558;926;392
2558;926;393
2558;927;393
2558;927;392
2558;927;391
2559;923;395
2559;924;395
2560;924;983
2561;924;987
2561;925;987
2562;925;394
2563;925;982
2564;926;981
2565;926;986
2565;927;986
2566;927;980
2567;928;979
2568;928;985
2568;929;985
2569;929;978
2570;930;977
2571;930;984
2571;931;984
2571;932;984
2572;931;976
2573;932;975
2574;933;974
2575;933;983
2575;934;983
2576;934;973
2577;935;972
2577;936;972
2578;935;982
2578;936;982
2579;936;45
2579;936;46
2579;937;46
2579;938;46
2580;937;15
2580;937;16
2580;938;16
2580;938;15
2580;939;15
2580;940;15
2581;937;44
2581;938;44
2582;937;971
2583;937;981
2583;938;981
2584;938;965
2584;938;966
2584;938;967
2584;938;968
2584;938;969
2584;938;970
2585;939;17
2586;939;43
2586;940;43
